-0.854419598	0.216672266	0.783628193	-0.093935613	1.778851464	-2.469490388	2.544447652	0
2.878544937	-2.070839258	-1.835366993	2.761433941	1.987128936	-0.604237302	2.150572298	1
1.259489608	-0.154944028	-2.828254735	2.609970506	1.198980781	-0.754083304	0.108348642	1
-2.471983149	0.331150999	2.076641684	1.728559	1.963393781	-1.678852379	3.501481092	0
1.259488062	-0.557897892	-2.578773172	-0.488970287	2.581218915	-0.232605116	0.489466669	0
-0.422640191	-2.981419229	0.406089489	1.85145783	-0.510655502	1.419849699	-1.339717006	0
0.990579958	-4.01980832	1.437710907	4.068800405	3.314193713	1.130544985	0.753302007	1
-2.388876578	0.781842815	0.748192686	-0.198102163	0.930344776	-0.628333249	-1.833064431	1
2.668150812	-3.916033867	-0.074912656	-0.712558109	1.17774678	0.093916719	-0.328378522	1
-3.469966894	0.161187416	1.817751338	-1.059005682	1.246757847	1.046128479	-0.819232392	0
-2.613014676	-2.567692584	0.076152258	-0.557284977	5.461424451	1.441971254	5.651337095	0
-1.249399529	-1.637317461	3.791557344	-0.871272572	0.416662087	0.771730838	-0.921359724	1
0.761819453	-3.177292315	2.25598581	1.39053255	-0.309898671	2.555685171	-0.147493032	1
1.020575034	-1.799720044	-1.452263597	0.953467183	-0.154009436	-0.217949376	2.386965287	0
0.368223175	-0.477913232	-1.224939861	1.487205152	-0.661575914	-1.025724602	0.253207945	1
-3.516623355	-1.928840143	3.356949281	0.243890799	2.347316656	0.497590149	1.168838186	1
0.713085137	-3.185594049	0.603498843	-1.920696455	2.371604505	-0.898035432	1.384495608	1
-4.122995743	-4.098127683	6.374915513	0.467545479	2.835062913	-0.33644327	-1.244418116	1
0.754979278	-2.540220866	-0.914930795	2.154751853	-1.785374739	0.906782499	-1.272654789	0
0.666806943	-4.500285118	2.986090244	2.731772147	2.605307303	2.224400734	1.445360694	1
-1.037288412	0.366346116	-4.517652895	1.077038853	0.390722221	2.388542065	-1.382419645	0
-1.390267541	-1.577905177	0.559460349	2.620815689	3.360118267	0.044143092	-2.586663686	1
0.47047684	-2.127997995	-0.509164344	-2.32409399	3.058286118	-0.48845787	0.517261001	1
-0.048798642	-3.29461348	-1.31395994	1.098101839	-2.369237006	2.252807466	-2.281440707	0
-1.471403718	0.265290122	-1.353132235	0.924727684	-1.717214191	1.14532268	0.437045362	0
0.927877929	-1.522497351	-0.97823647	3.204149886	-4.756731288	-1.669292761	-0.342965528	0
-0.820988945	0.934444962	-1.336150538	2.18383263	0.632514819	1.420930219	2.434754044	1
1.831005266	0.843340952	-2.527456317	-1.542694872	1.660835593	1.471092989	2.90534156	1
1.861523223	-1.004459833	-1.429995863	1.543427462	-0.050274064	2.431354933	-1.175107477	1
-2.520363651	0.233834854	-5.671517238	1.611890861	-2.915728026	2.817676464	-1.021048144	0
0.46606931	-3.221736543	1.024727597	0.863847284	1.310376599	-1.9323726	1.899972028	1
-3.163118966	-0.12330382	-0.20261736	2.206348183	-1.494392356	3.44735858	0.011511544	0
1.617343644	0.267883259	-1.334390127	-0.123272463	1.053571849	-0.427463388	0.421589696	1
-1.359602279	-0.73903242	-3.490921361	1.046146925	-0.739506824	2.381264687	-1.58956899	0
1.555363163	0.845308383	-1.267962187	-0.32100313	1.651267005	-2.94414719	-0.595644653	0
-0.500907293	-1.515588341	0.518894693	-0.747127786	2.03251822	-2.220710772	0.52763269	1
-0.391195274	-1.70864626	0.582748412	0.765213688	-0.350202396	1.452422337	-0.319752434	0
1.10317433	1.129117519	-2.447151412	-0.758535636	-1.057971827	1.036157838	0.420810121	1
-1.234563407	-1.119283521	-1.307462544	0.970481743	-0.35143782	2.788417932	0.032870604	0
1.784926645	-0.739968069	-2.006613381	-0.180891852	3.004408943	0.025625051	2.520905121	1
-0.660915959	-0.443474622	1.671432856	-1.576264045	-0.472510434	1.373037521	-4.224755889	1
-5.173834525	-0.832567425	3.814078611	-1.137651477	1.297219261	-0.634693097	-1.394846266	1
-1.796718509	-3.469227293	3.685436759	-0.164140623	1.32029846	1.480109529	-2.292964433	1
-0.567316747	3.332821453	-4.557395287	-1.008061214	-1.190466298	2.600115834	-3.023189457	1
-3.23692679	-0.20470941	1.172163285	1.953748294	-0.882899604	0.627904887	1.358347765	0
1.102938842	0.493448412	-2.217152716	0.213424498	-0.101792233	0.518420638	-0.024607366	1
-1.600436913	1.71589773	-3.916085718	0.27495594	2.149101296	0.283397656	-3.473578108	1
-2.946805148	2.161907387	-2.605573593	-0.96484062	-0.017982747	3.267219496	1.304226459	0
-0.930217626	-3.888601185	3.867368129	1.618500114	2.448409329	-0.208585789	-1.539788142	1
-3.086025191	-1.985625219	-0.527285803	0.978989219	2.205030798	1.298361016	6.17198647	0
0.833656982	0.323621627	-1.529965813	1.357275217	-2.954917222	0.009777416	-0.739283923	1
-1.473450946	-0.117986532	-4.148934165	2.171342301	-0.870415439	3.486062543	0.556336179	0
1.418533482	-1.14670102	-0.050510953	0.454915849	-0.368316304	2.642280012	-1.347701929	1
-4.11818047	-0.231651036	2.236190904	1.49520591	1.875913134	0.036226784	3.725119774	0
-1.685120839	-4.621196406	4.931041828	-0.763766097	1.517063082	2.211660073	1.307555892	1
0.153430601	-2.911247612	-0.817713752	2.134517734	-0.827077744	0.650187965	1.815367793	0
1.272624388	-2.814026395	-2.141309632	2.636311285	-4.422066791	0.337691258	-1.540711874	0
1.608701278	-0.587791336	0.668510379	-0.745884535	2.742861376	-1.878914842	0.780419902	1
0.498815017	-2.074870868	1.062057984	1.53028433	-5.713431338	-2.6299309	-1.451499763	0
-2.856191274	-2.552692157	-0.497950342	0.362994334	0.807355535	2.796973978	-3.253214826	0
-0.217649485	-0.52562836	-2.728249973	0.725687239	2.870146699	3.071378646	-0.467195847	0
0.305715131	-0.481595147	-0.114756951	2.181975514	3.879569217	-3.675563415	1.76244588	1
1.730568367	-2.407754753	-0.497006285	-1.807876891	0.962064996	0.636254986	1.382718983	1
1.592092301	-2.88341063	-2.52525023	0.514185167	-2.246265342	1.474421464	-3.295579966	0
-0.658010481	1.288879594	2.79956195	-1.655043661	-0.307709566	-2.500165538	2.878142344	1
0.986430179	-2.754966761	2.137415253	2.135527747	1.202552665	1.500782517	-0.534094288	1
0.734479064	-4.943761505	-0.926083011	0.108163347	5.198245939	-1.521292426	1.445026966	1
0.432693567	-4.792885509	0.860420309	1.658356002	-1.372831379	-0.596495213	-5.056589969	0
3.283619299	-4.398594315	-3.471188231	1.174297948	-0.683198208	2.026591782	-2.549854264	1
0.658433094	-4.707898013	3.752267343	2.719399319	1.210549273	2.382507534	2.008429932	1
0.104978369	-1.600940028	-0.787057496	2.34568665	2.323311417	0.530314357	1.789687083	0
-2.9846307	-1.469843285	-0.015427769	0.089371561	4.009206464	1.125919794	2.92642631	0
-0.012012285	-0.23876556	-1.907742819	0.542722359	0.144425412	0.135982506	-0.396177027	0
1.948034077	-0.77565168	0.714293701	2.223279282	-0.018978448	-1.301383556	0.81596028	0
-1.749403452	-5.746383673	1.467217611	1.203402054	-3.283043905	0.830028458	-5.387118149	0
-0.891030144	-3.905946978	-3.180118722	3.674259086	-0.801723547	-1.399609205	-3.185962846	1
-2.79942712	-1.69419127	1.645971316	0.392717642	0.33068203	1.602245401	-1.007957945	0
0.474491143	1.411091154	-1.752158409	1.299090803	-1.504099733	0.49557837	2.392864652	0
4.420781942	-2.547671341	-1.756285833	0.901810165	-0.41284149	1.987165436	1.613529813	1
-4.764625229	-1.431214548	0.554838929	1.433735012	0.73011157	2.429639211	1.756848405	0
0.553789891	-0.114321556	-1.075703912	-0.096239689	1.380802349	-1.297286138	-0.037817127	1
0.368318614	0.111173771	-1.301666454	0.968243775	0.120492075	0.267288701	0.202817792	0
-1.874776941	1.5769107	-0.691253224	-0.309358882	-0.917596489	1.490390515	-1.041618262	1
2.486321803	1.012876216	0.011564614	2.2595738	-2.040434793	-0.946572186	0.127212642	1
0.75061813	-1.306562315	-1.718822411	0.304773748	1.202893956	1.308207843	-1.839709536	0
-2.477605551	-0.657952543	-2.094640965	1.580006074	-0.911672865	-0.419339383	-2.949443677	0
1.889651879	-1.234884586	-2.003226871	1.618220275	0.360724332	2.712213587	0.124914362	1
-0.178849168	-1.147030406	-1.048319535	-0.146477856	0.97949551	2.940134809	-0.66938657	0
-0.22295899	0.280608935	0.841969558	2.277427494	-0.770973888	-1.621404843	1.69937263	0
-1.50483579	-0.60984849	-1.535147411	1.821917704	-1.006640427	2.052719703	0.53068575	0
3.456805879	-2.700306445	-2.153625349	3.904196882	2.85947843	-1.00658252	0.743703336	1
-2.614034085	-3.357348201	-3.308691107	-0.909421134	3.49454088	4.975883944	2.058232952	0
-1.162845918	-1.416945478	0.440112947	2.653944392	-0.095678282	-0.95044423	3.145872884	0
1.348957301	-1.426025461	0.26751784	-0.963044081	-2.317013599	4.774626292	-0.122705371	1
-1.43849124	0.045816205	1.314236527	0.780238453	0.739541348	-2.109372443	3.02839618	0
2.741078107	-2.681437136	-1.571581568	1.284662393	1.543035683	-0.063482277	0.387882819	1
-2.427139255	-2.743146104	1.774921605	1.064036101	-2.685193608	0.713840082	-1.263137235	0
-2.680209022	1.281069733	-0.160349543	1.496198062	2.906890303	-1.64590763	-2.334378234	1
1.30099058	-1.285592981	0.443454862	1.216461107	0.411152616	-3.548540692	4.169748166	0
-0.418740875	-0.367927432	0.027077653	1.357778226	1.255594578	1.224406991	-1.611315674	1
0.718260823	-2.947241551	1.178940271	1.107308434	-0.233513877	2.642049275	0.816681247	1
-1.944559537	0.635648398	-3.930909518	0.158372627	-1.25891549	3.181640717	-0.226509407	0
